date,year,month,vw_ret,ew_ret,sp500_ret,sp500index,time,date2
Jan 1926,1926,1,.00056104,.02317378,.02247191,12.74,1,-12389
Feb 1926,1926,2,-.03304553,-.05351035,-.04395605,12.18,2,-12361
Mar 1926,1926,3,-.06400222,-.09682397,-.0591133,11.46,3,-12329
Apr 1926,1926,4,.03702872,.03297504,.02268761,11.72,4,-12299
May 1926,1926,5,.01209523,.00103517,.00767918,11.81,5,-12271
Jun 1926,1926,6,.05366369,.05048731,.04318374,12.32,6,-12238
Jul 1926,1926,7,.0314107,.0130506,.04545455,12.88,7,-12207
Aug 1926,1926,8,.02864728,.03100235,.01708074,13.1,8,-12176
Sep 1926,1926,9,.00578737,-.00649892,.02290076,13.4,9,-12146
Oct 1926,1926,10,-.02899619,-.03462975,-.03134328,12.98,10,-12116
Nov 1926,1926,11,.02855394,.02477618,.02234207,13.27,11,-12085
Dec 1926,1926,12,.029211,.0255156,.01657875,13.49,12,-12054
Jan 1927,1927,1,.00241623,.01255591,-.02075612,13.21,13,-12023
Feb 1927,1927,2,.0453701,.05574803,.04769114,13.84,14,-11995
Mar 1927,1927,3,.00375628,-.01928987,.00650289,13.93,15,-11964
Apr 1927,1927,4,.00722505,.00749361,.017229,14.17,16,-11934
May 1927,1927,5,.05777311,.06269069,.05222301,14.91,17,-11903
Jun 1927,1927,6,-.02108671,-.01970762,-.00938967,14.77,18,-11873
Jul 1927,1927,7,.07527909,.05808011,.06499662,15.73,19,-11843
Aug 1927,1927,8,.02249037,.00424693,.04450095,16.43,20,-11811
Sep 1927,1927,9,.04992352,.03230819,.04321363,17.14,21,-11781
Oct 1927,1927,10,-.0407699,-.0385285,-.05309218,16.23,22,-11750
Nov 1927,1927,11,.06845258,.09775829,.06777573,17.33,23,-11720
Dec 1927,1927,12,.02378212,.02967718,.01904212,17.66,24,-11689
Jan 1928,1928,1,-.00333972,.03244115,-.00509626,17.57,25,-11658
Feb 1928,1928,2,-.01447756,-.02250801,-.01764371,17.26,26,-11629
Mar 1928,1928,3,.09047843,.07158329,.108343,19.13,27,-11598
Apr 1928,1928,4,.04384581,.08746559,.03240983,19.75,28,-11568
May 1928,1928,5,.01769032,.03759075,.01265823,20,29,-11537
Jun 1928,1928,6,-.04524517,-.06907351,-.0405,19.19,30,-11507
Jul 1928,1928,7,.0093998,.0030467,.01250651,19.43,31,-11476
Aug 1928,1928,8,.07020616,.05839567,.0741122,20.87,32,-11445
Sep 1928,1928,9,.03149783,.04924411,.02395783,21.37,33,-11416
Oct 1928,1928,10,.01922795,.01746921,.01450632,21.68,34,-11384
Nov 1928,1928,11,.1214999,.1152025,.1199262,24.28,35,-11354
Dec 1928,1928,12,.00555718,-.00555171,.00288303,24.35,36,-11323
Jan 1929,1929,1,.05393473,.0335256,.05708419,25.74,37,-11292
Feb 1929,1929,2,-.00044614,.00648653,-.00582751,25.59,38,-11264
Mar 1929,1929,3,-.00780839,-.03210543,-.00234467,25.53,39,-11236
Apr 1929,1929,4,.01717913,.01402353,.01605954,25.94,40,-11203
May 1929,1929,5,-.05992296,-.09104576,-.04279106,24.83,41,-11172
Jun 1929,1929,6,.1015726,.07342805,.1123641,27.62,42,-11143
Jul 1929,1929,7,.04595761,.01856137,.04561912,28.88,43,-11111
Aug 1929,1929,8,.08534303,.02836806,.09799169,31.71,44,-11081
Sep 1929,1929,9,-.05045466,-.04373016,-.04888048,30.16,45,-11050
Oct 1929,1929,10,-.1966836,-.2121448,-.1992706,24.15,46,-11019
Nov 1929,1929,11,-.1238121,-.1225332,-.1337474,20.92,47,-10992
Dec 1929,1929,12,.01639001,-.02559807,.02533461,21.45,48,-10958
Jan 1930,1930,1,.05840661,.1098263,.06247086,22.79,49,-10927
Feb 1930,1930,2,.02824166,.03359858,.02150066,23.28,50,-10899
Mar 1930,1930,3,.07463142,.1037543,.0798969,25.14,51,-10868
Apr 1930,1930,4,-.0205411,-.04159979,-.00954654,24.9,52,-10838
May 1930,1930,5,-.01401008,-.03722677,-.01646586,24.49,53,-10809
Jun 1930,1930,6,-.1599798,-.188159,-.164557,20.46,54,-10777
Jul 1930,1930,7,.04196365,.03763061,.03665689,21.21,55,-10746
Aug 1930,1930,8,.0036629,-.01731935,.00754361,21.37,56,-10717
Sep 1930,1930,9,-.1248049,-.1504754,-.1300889,18.59,57,-10685
Oct 1930,1930,10,-.08657879,-.09605711,-.0887574,16.94,58,-10654
Nov 1930,1930,11,-.02805652,-.02412809,-.02184179,16.57,59,-10625
Dec 1930,1930,12,-.07773924,-.1368458,-.07423054,15.34,60,-10593
Jan 1931,1931,1,.06378046,.1410915,.04889179,16.09,61,-10562
Feb 1931,1931,2,.1096945,.1567526,.1143567,17.93,62,-10534
Mar 1931,1931,3,-.06286591,-.06187143,-.06915784,16.69,63,-10503
Apr 1931,1931,4,-.100219,-.1508703,-.09586579,15.09,64,-10473
May 1931,1931,5,-.1338355,-.1403792,-.1371769,13.02,65,-10444
Jun 1931,1931,6,.1403397,.1821697,.1390169,14.83,66,-10412
Jul 1931,1931,7,-.06643803,-.07021436,-.07417397,13.73,67,-10381
Aug 1931,1931,8,.00307847,-.01872388,.00946832,13.86,68,-10350
Sep 1931,1931,9,-.2917314,-.3127533,-.2994228,9.71,69,-10320
Oct 1931,1931,10,.08150863,.105333,.08444902,10.53,70,-10289
Nov 1931,1931,11,-.08840158,-.08821649,-.09781577,9.5,71,-10259
Dec 1931,1931,12,-.134971,-.1872393,-.1452632,8.12,72,-10228
Jan 1932,1932,1,-.01053417,.08591983,-.02832512,7.89,73,-10198
Feb 1932,1932,2,.05766299,.02273198,.05069708,8.29,74,-10168
Mar 1932,1932,3,-.1105994,-.1195641,-.1182147,7.31,75,-10137
Apr 1932,1932,4,-.1794166,-.1810561,-.2024624,5.83,76,-10107
May 1932,1932,5,-.2061978,-.2023028,-.2332762,4.47,77,-10076
Jun 1932,1932,6,-.00428857,.04127665,-.00894855,4.43,78,-10046
Jul 1932,1932,7,.3406433,.4334992,.3769752,6.1,79,-10016
Aug 1932,1932,8,.3713877,.6680965,.3754098,8.39,80,-9984
Sep 1932,1932,9,-.02864889,-.05944202,-.03694875,8.08,81,-9954
Oct 1932,1932,10,-.1325531,-.1647925,-.1386139,6.96,82,-9923
Nov 1932,1932,11,-.05826015,-.07387409,-.05890805,6.55,83,-9893
Dec 1932,1932,12,.04522722,-.03662224,.0519084,6.89,84,-9862
Jan 1933,1933,1,.00981335,.03588346,.00725689,6.94,85,-9831
Feb 1933,1933,2,-.1532038,-.1554431,-.184438,5.66,86,-9803
Mar 1933,1933,3,.03310537,.100121,.0335689,5.85,87,-9772
Apr 1933,1933,4,.3941433,.5182491,.4222222,8.32,88,-9743
May 1933,1933,5,.2132608,.6059863,.1586538,9.64,89,-9711
Jun 1933,1933,6,.1333642,.22643,.1317427,10.91,90,-9681
Jul 1933,1933,7,-.09634148,-.09241687,-.08799267,9.95,91,-9650
Aug 1933,1933,8,.1212846,.1145524,.1145729,11.09,92,-9619
Sep 1933,1933,9,-.1058357,-.1500094,-.1136159,9.83,93,-9589
Oct 1933,1933,10,-.0836499,-.1078866,-.08850458,8.96,94,-9558
Nov 1933,1933,11,.09989588,.06509415,.1026786,9.88,95,-9529
Dec 1933,1933,12,.01787564,.01724187,.02226721,10.1,96,-9498
Jan 1934,1934,1,.1267794,.3155458,.1059406,11.17,97,-9466
Feb 1934,1934,2,-.0242871,.01086323,-.03670546,10.76,98,-9438
Mar 1934,1934,3,.0044251,.00806194,-.00092937,10.75,99,-9407
Apr 1934,1934,4,-.01834544,.00026381,-.02697674,10.46,100,-9377
May 1934,1934,5,-.07227332,-.1072395,-.08126195,9.61,101,-9346
Jun 1934,1934,6,.02534446,.00357774,.02081165,9.81,102,-9316
Jul 1934,1934,7,-.1093633,-.1860369,-.1151886,8.68,103,-9285
Aug 1934,1934,8,.05704261,.09856063,.05414747,9.15,104,-9254
Sep 1934,1934,9,-.00236189,-.01174757,-.00546448,9.1,105,-9225
Oct 1934,1934,10,-.01889535,-.01923021,-.03186813,8.81,106,-9193
Nov 1934,1934,11,.08209548,.1287046,.08286039,9.54,107,-9163
Dec 1934,1934,12,.00355407,.01473514,-.00419287,9.5,108,-9132
Jan 1935,1935,1,-.03341629,-.02966337,-.04210526,9.1,109,-9101
Feb 1935,1935,2,-.01946191,-.05601623,-.03956044,8.74,110,-9073
Mar 1935,1935,3,-.0360132,-.0733532,-.03089245,8.47,111,-9043
Apr 1935,1935,4,.09045231,.1016284,.09563164,9.28,112,-9012
May 1935,1935,5,.03456105,.02440097,.03232758,9.58,113,-8981
Jun 1935,1935,6,.05779622,.04018897,.06784969,10.23,114,-8952
Jul 1935,1935,7,.07416016,.1103824,.08308896,11.08,115,-8920
Aug 1935,1935,8,.02677315,.08308413,.02166065,11.32,116,-8889
Sep 1935,1935,9,.02607417,.02379807,.02385159,11.59,117,-8859
Oct 1935,1935,10,.06943941,.0827762,.07506471,12.46,118,-8828
Nov 1935,1935,11,.05287168,.1457816,.03932584,12.95,119,-8798
Dec 1935,1935,12,.04692622,.06024341,.03706564,13.43,120,-8767
Jan 1936,1936,1,.06955885,.1501649,.06552494,14.31,121,-8736
Feb 1936,1936,2,.02540242,.04561857,.01677149,14.55,122,-8707
Mar 1936,1936,3,.00825302,.00594707,.02542955,14.92,123,-8676
Apr 1936,1936,4,-.08148064,-.122963,-.07707775,13.77,124,-8646
May 1936,1936,5,.05204289,.0512181,.04575163,14.4,125,-8617
Jun 1936,1936,6,.02467073,-.00032477,.03055556,14.84,126,-8585
Jul 1936,1936,7,.06595436,.08192968,.0680593,15.85,127,-8554
Aug 1936,1936,8,.01095011,.02144704,.00883281,15.99,128,-8523
Sep 1936,1936,9,.01189897,.03266754,.00125078,16.01,129,-8493
Oct 1936,1936,10,.06998621,.06375487,.07495315,17.21,130,-8462
Nov 1936,1936,11,.03285445,.09142693,.0040674,17.28,131,-8432
Dec 1936,1936,12,.00279573,.02730618,-.00578704,17.18,132,-8401
Jan 1937,1937,1,.0332575,.0762208,.03783469,17.83,133,-8371
Feb 1937,1937,2,.01311363,.02390417,.01458216,18.09,134,-8343
Mar 1937,1937,3,-.00273214,.00106486,-.00939746,17.92,135,-8311
Apr 1937,1937,4,-.07541613,-.1010241,-.08314732,16.43,136,-8281
May 1937,1937,5,-.00705429,-.02452405,-.01034693,16.26,137,-8253
Jun 1937,1937,6,-.04174794,-.07670218,-.05289053,15.4,138,-8220
Jul 1937,1937,7,.08972497,.09961063,.1025974,16.98,139,-8189
Aug 1937,1937,8,-.04836485,-.05274932,-.05535924,16.04,140,-8158
Sep 1937,1937,9,-.1366226,-.1931818,-.1421446,13.76,141,-8128
Oct 1937,1937,10,-.09579819,-.1015493,-.1017442,12.36,142,-8098
Nov 1937,1937,11,-.08305319,-.1086378,-.1011327,11.11,143,-8067
Dec 1937,1937,12,-.04077352,-.09921516,-.05040504,10.55,144,-8036
Jan 1938,1938,1,.00677615,.04206019,.01327014,10.69,145,-8005
Feb 1938,1938,2,.05801302,.0610612,.06080449,11.34,146,-7977
Mar 1938,1938,3,-.2384162,-.285564,-.2504409,8.5,147,-7946
Apr 1938,1938,4,.145963,.2061995,.1411765,9.7,148,-7916
May 1938,1938,5,-.03905327,-.07046175,-.0443299,9.27,149,-7885
Jun 1938,1938,6,.2379136,.3063527,.2470334,11.56,150,-7855
Jul 1938,1938,7,.07209713,.1218359,.07266436,12.4,151,-7825
Aug 1938,1938,8,-.02713935,-.06378683,-.02741935,12.06,152,-7793
Sep 1938,1938,9,.00891249,-.01463327,.01492537,12.24,153,-7763
Oct 1938,1938,10,.07892665,.1445388,.0759804,13.17,154,-7732
Nov 1938,1938,11,-.0182064,-.03653049,-.03340926,12.73,155,-7702
Dec 1938,1938,12,.04191948,.03347219,.03770621,13.21,156,-7671
Jan 1939,1939,1,-.0603808,-.07572895,-.0688872,12.3,157,-7640
Feb 1939,1939,2,.03525531,.04138365,.03252032,12.7,158,-7612
Mar 1939,1939,3,-.1207268,-.1737628,-.1354331,10.98,159,-7581
Apr 1939,1939,4,-.00193172,.00242854,-.00546448,10.92,160,-7552
May 1939,1939,5,.06897085,.08613653,.06227106,11.6,161,-7520
Jun 1939,1939,6,-.05362552,-.08330261,-.0637931,10.86,162,-7490
Jul 1939,1939,7,.1022428,.1354971,.1086556,12.04,163,-7459
Aug 1939,1939,8,-.06726375,-.1064949,-.07142857,11.18,164,-7428
Sep 1939,1939,9,.1618149,.3918782,.1645796,13.02,165,-7398
Oct 1939,1939,10,-.00419136,-.006939,-.01459293,12.83,166,-7367
Nov 1939,1939,11,-.0371309,-.08131128,-.04910366,12.2,167,-7337
Dec 1939,1939,12,.0296858,.01781051,.02377049,12.49,168,-7307
Jan 1940,1940,1,-.0242149,-.01997801,-.03522818,12.05,169,-7275
Feb 1940,1940,2,.01475754,.02973325,.006639,12.13,170,-7246
Mar 1940,1940,3,.01864297,.02616775,.00989283,12.25,171,-7216
Apr 1940,1940,4,.00083726,.01311511,-.00489796,12.19,172,-7185
May 1940,1940,5,-.221112,-.2697543,-.2395406,9.27,173,-7154
Jun 1940,1940,6,.06685613,.06654999,.07659116,9.98,174,-7125
Jul 1940,1940,7,.03192315,.03680459,.03106212,10.29,175,-7093
Aug 1940,1940,8,.02429623,.02322103,.02623907,10.56,176,-7062
Sep 1940,1940,9,.02311811,.03720747,.0094697,10.66,177,-7032
Oct 1940,1940,10,.0301431,.04921839,.03939962,11.08,178,-7001
Nov 1940,1940,11,-.01675246,-.00166896,-.04241877,10.61,179,-6971
Dec 1940,1940,12,.00658571,-.01878936,-.00282752,10.58,180,-6940
Jan 1941,1941,1,-.04122673,-.00731728,-.04820416,10.07,181,-6909
Feb 1941,1941,2,-.01380112,-.01940923,-.01489573,9.92,182,-6881
Mar 1941,1941,3,.0095146,.01430815,.00403226,9.96,183,-6850
Apr 1941,1941,4,-.05401833,-.05738181,-.06526104,9.31,184,-6820
May 1941,1941,5,.01314046,.01010462,.00429646,9.35,185,-6789
Jun 1941,1941,6,.05849508,.06690826,.05347594,9.85,186,-6759
Jul 1941,1941,7,.05954285,.1301386,.05482234,10.39,187,-6728
Aug 1941,1941,8,-.00115627,-.00718037,-.00866218,10.3,188,-6698
Sep 1941,1941,9,-.00761106,-.02044803,-.00970874,10.2,189,-6667
Oct 1941,1941,10,-.05292592,-.06203008,-.06862745,9.5,190,-6636
Nov 1941,1941,11,-.02027067,-.03420927,-.04210526,9.1,191,-6607
Dec 1941,1941,12,-.04669163,-.08188569,-.04505495,8.69,192,-6575
Jan 1942,1942,1,.00897852,.1308135,.01380898,8.81,193,-6544
Feb 1942,1942,2,-.02365086,-.01757878,-.02497162,8.59,194,-6516
Mar 1942,1942,3,-.06514447,-.05224002,-.06752037,8.01,195,-6485
Apr 1942,1942,4,-.04358327,-.04625955,-.04369538,7.66,196,-6455
May 1942,1942,5,.06017389,.02887898,.06396867,8.15,197,-6426
Jun 1942,1942,6,.02577185,.02508622,.01840491,8.3,198,-6394
Jul 1942,1942,7,.03532647,.04640497,.0313253,8.56,199,-6363
Aug 1942,1942,8,.01840786,.02830396,.00700935,8.62,200,-6332
Sep 1942,1942,9,.0270694,.04755666,.02668213,8.85,201,-6302
Oct 1942,1942,10,.06908754,.1012935,.06440678,9.42,202,-6271
Nov 1942,1942,11,.00117653,-.01317665,-.01380042,9.29,203,-6241
Dec 1942,1942,12,.05128972,.03555445,.05166846,9.77,204,-6210
Jan 1943,1943,1,.07338221,.1685511,.0716479,10.47,205,-6180
Feb 1943,1943,2,.06047818,.1309303,.05062082,11,206,-6152
Mar 1943,1943,3,.06179447,.1121355,.05272727,11.58,207,-6120
Apr 1943,1943,4,.00733348,.03546639,.00086356,11.59,208,-6090
May 1943,1943,5,.05714205,.08451273,.04486626,12.11,209,-6061
Jun 1943,1943,6,.01735075,.01097865,.01981833,12.35,210,-6029
Jul 1943,1943,7,-.04775291,-.06433468,-.05425101,11.68,211,-5998
Aug 1943,1943,8,.0134443,.00337283,.01027397,11.8,212,-5967
Sep 1943,1943,9,.02407737,.03486695,.02372881,12.08,213,-5937
Oct 1943,1943,10,-.01157259,-.00394311,-.01324503,11.92,214,-5907
Nov 1943,1943,11,-.05990256,-.08858448,-.07550336,11.02,215,-5876
Dec 1943,1943,12,.06421655,.09872957,.05898366,11.67,216,-5845
Jan 1944,1944,1,.01803042,.04594922,.01542416,11.85,217,-5814
Feb 1944,1944,2,.00345883,.01301773,-.00253165,11.82,218,-5785
Mar 1944,1944,3,.02476819,.04152641,.01692047,12.02,219,-5754
Apr 1944,1944,4,-.01648407,-.02928943,-.0124792,11.87,220,-5725
May 1944,1944,5,.05090894,.06613516,.04043808,12.35,221,-5693
Jun 1944,1944,6,.05684176,.1049351,.05101215,12.98,222,-5663
Jul 1944,1944,7,-.0151938,-.01272408,-.02080123,12.71,223,-5632
Aug 1944,1944,8,.01559742,.03008191,.0086546,12.82,224,-5601
Sep 1944,1944,9,.00045305,.00025245,-.00312013,12.78,225,-5571
Oct 1944,1944,10,.00211864,.00095274,,12.78,226,-5540
Nov 1944,1944,11,.01666823,.02318255,.00391236,12.83,227,-5510
Dec 1944,1944,12,.04106975,.06930324,.03507404,13.28,228,-5480
Jan 1945,1945,1,.02021756,.04335307,.01430723,13.47,229,-5448
Feb 1945,1945,2,.06447703,.08633886,.06161841,14.3,230,-5420
Mar 1945,1945,3,-.03917724,-.05680177,-.04615385,13.64,231,-5389
Apr 1945,1945,4,.07823165,.08884382,.08797654,14.84,232,-5359
May 1945,1945,5,.01818529,.030017,.01145553,15.01,233,-5328
Jun 1945,1945,6,.00467616,.03656491,-.00333111,14.96,234,-5298
Jul 1945,1945,7,-.02206635,-.03506808,-.02005348,14.66,235,-5267
Aug 1945,1945,8,.0618262,.06592828,.0579809,15.51,236,-5236
Sep 1945,1945,9,.04829652,.06264642,.04190845,16.16,237,-5207
Oct 1945,1945,10,.03874934,.06452166,.03032178,16.65,238,-5175
Nov 1945,1945,11,.05485895,.0975736,.03243243,17.19,239,-5145
Dec 1945,1945,12,.01300259,.02407282,.00988947,17.36,240,-5114
Jan 1946,1946,1,.06340188,.09467655,.06970046,18.57,241,-5083
Feb 1946,1946,2,-.05825729,-.06690594,-.06946688,17.28,242,-5055
Mar 1946,1946,3,.0579414,.05792211,.04629629,18.08,243,-5025
Apr 1946,1946,4,.04229307,.05210871,.03761062,18.76,244,-4994
May 1946,1946,5,.0401952,.05474924,.02238806,19.18,245,-4963
Jun 1946,1946,6,-.03866839,-.04888703,-.03910323,18.43,246,-4935
Jul 1946,1946,7,-.02630898,-.04084201,-.0255019,17.96,247,-4902
Aug 1946,1946,8,-.06446838,-.07532737,-.07293987,16.65,248,-4872
Sep 1946,1946,9,-.1020226,-.1355522,-.1015015,14.96,249,-4841
Oct 1946,1946,10,-.01416352,-.01181396,-.00802139,14.84,250,-4810
Nov 1946,1946,11,.00069689,-.00263437,-.01145553,14.67,251,-4780
Dec 1946,1946,12,.0501611,.04690806,.04294479,15.3,252,-4749
Jan 1947,1947,1,.01308428,.03019711,.02352941,15.66,253,-4718
Feb 1947,1947,2,-.01109093,-.00710463,-.0146871,15.43,254,-4690
Mar 1947,1947,3,-.01679013,-.03042547,-.01685029,15.17,255,-4659
Apr 1947,1947,4,-.04769807,-.08168016,-.03889255,14.58,256,-4629
May 1947,1947,5,-.00962461,-.03732051,-.00891632,14.45,257,-4600
Jun 1947,1947,6,.05322647,.05709596,.05259516,15.21,258,-4568
Jul 1947,1947,7,.04134795,.06167018,.03616042,15.76,259,-4537
Aug 1947,1947,8,-.01735736,-.01716604,-.02791878,15.32,260,-4508
Sep 1947,1947,9,-.00466713,.00578251,-.01370757,15.11,261,-4476
Oct 1947,1947,10,.02483112,.03315648,.02117803,15.43,262,-4445
Nov 1947,1947,11,-.01874959,-.02930494,-.02851588,14.99,263,-4416
Dec 1947,1947,12,.03070795,.0238628,.02068045,15.3,264,-4384
Jan 1948,1948,1,-.03790801,-.01627557,-.03986928,14.69,265,-4353
Feb 1948,1948,2,-.04342223,-.05945088,-.04697073,14,266,-4325
Mar 1948,1948,3,.08262763,.09584266,.07714286,15.08,267,-4293
Apr 1948,1948,4,.03812801,.04015086,.0265252,15.48,268,-4263
May 1948,1948,5,.07431936,.08763022,.07816537,16.69,269,-4235
Jun 1948,1948,6,-.0002799,-.01253381,.00299581,16.74,270,-4202
Jul 1948,1948,7,-.05028754,-.05373298,-.05316607,15.85,271,-4172
Aug 1948,1948,8,.0037623,-.00181819,.00757098,15.97,272,-4140
Sep 1948,1948,9,-.02981309,-.04278531,-.03005636,15.49,273,-4110
Oct 1948,1948,10,.06031576,.05320054,.06778567,16.54,274,-4080
Nov 1948,1948,11,-.09207732,-.1063199,-.1082225,14.75,275,-4049
Dec 1948,1948,12,.03256602,.01370314,.03050848,15.2,276,-4018
Jan 1949,1949,1,.00307437,.0177485,.00131579,15.22,277,-3987
Feb 1949,1949,2,-.02885193,-.04130152,-.03942181,14.62,278,-3959
Mar 1949,1949,3,.04153747,.05930877,.03009576,15.06,279,-3928
Apr 1949,1949,4,-.01797221,-.03148966,-.02124834,14.74,280,-3898
May 1949,1949,5,-.02848772,-.043168,-.03731343,14.19,281,-3867
Jun 1949,1949,6,.00218048,-.00771288,-.00211417,14.16,282,-3837
Jul 1949,1949,7,.05637717,.0620217,.06214689,15.04,283,-3808
Aug 1949,1949,8,.02691613,.02602032,.01196809,15.22,284,-3775
Sep 1949,1949,9,.03208201,.04324898,.02365309,15.58,285,-3745
Oct 1949,1949,10,.03180142,.03902483,.02952503,16.04,286,-3714
Nov 1949,1949,11,.01853478,.00940031,.00124688,16.06,287,-3684
Dec 1949,1949,12,.05226684,.07012019,.04358655,16.76,288,-3653
Jan 1950,1950,1,.01776387,.04029265,.0173031,17.05,289,-3622
Feb 1950,1950,2,.01523364,.0161022,.00997067,17.22,290,-3594
Mar 1950,1950,3,.01274167,-.00177026,.00406504,17.29,291,-3563
Apr 1950,1950,4,.04067758,.04744269,.04511278,18.07,292,-3534
May 1950,1950,5,.04417265,.03318465,.03929164,18.78,293,-3502
Jun 1950,1950,6,-.0580182,-.07573745,-.05804047,17.69,294,-3472
